WHAMPOA FOOD STREET KENG FISH HEAD STEAMBOAT EATING HOUSE RANGOON ROAD
MONSTER CURRY MILLENIA WALK
FLAMIN GRILLS EAST COAST
PINES CAFE
TRADITIONAL HAKKA LUI CHA JURONG WEST
LA SCALA
PILLARS RESTAURANT
RELISH SERANGOON GARDEN
TRUFFS
SENG BEE HAINANESE CHICKEN RICE AMK AVE 6
ALINA S KITCHEN
DURIAN MPIRE JURONG POINT SC
EACH A CUP HOLLAND VILLAGE MRT
DEPOT ROAD ZHEN SHAN MEI CLAYPOT LAKSA BUKIT MERAH LANE
ASIA GRAND RESTAURANT ODEON TOWERS
THE SOUP SPOON PARAGON
ZAI SHUN CURRY FISH HEAD
DON QUIJOTE SPANISH RESTAURANT DEMPSEY
BUMBU RESTAURANT KANDAHAR STREET
MCDONALD S LOYANG POINT
BIBI KITCHEN
KENS DELIGHTS
SWEET BROTHERS EBISBOSHI SHOTENGAI ILUMA BUGIS
GELATO ART SUNSET
RAJAH INN RESTAURANT
MADRAS NEW WOODLANDS RESTAURANT
FAT BIRD
LEE WEE BROTHERS FOODSTUFF GHIM MOH
BEETS DEMPSEY
FOOD FOR THOUGHT BOTANIC GARDENS
BROTHERS ROJAK CLEMENTI
CLUB 5
BLABBERS CAFE RESTAURANT
SAKURA INTERNATIONAL BUFFET YIO CHU KANG STADIUM
HUALE F B SIN MING LANE
HONG KONG SHENG KEE DESSERT CLEMENTI MALL
POTATO DEPOT RAFFLES CITY SC
SHAKEY S PIZZA SG1
UBIN FIRST STOP RESTAURANT UBIN ISLAND
LAVAROCK GRILL HOUSE HOUGANG
JOUJOU SUSHIYA
BILBAO RESTAURANT GASTROBAR TRIPLEONE SOMERSET
BLACK ANGUS STEAKHOUSE ORCHARD PARADE
PUNJAB GRILL MARINA BAY SANDS
HOKKAIDO SANDWICH AND SASHIMI DELI
ABURIYATEI
SUN KING RYORIYA ROBERTSON WALK
JU SHIN JUNG JOO CHIAT
SHE BANGS
WINE CONNECTION LEISURE PARK KALLANG
BBQ CHICKEN TAMPINES 1
OLD PUNGGOL SATAY
OLD COFFEE POINT UPPER CROSS ST
LA MEI ZI BEACH ROAD
DA PAOLO GASTRONOMIA PARAGON
NEW YORK NEW YORK PARKWAY PARADE
CHOMP CHOMP HAI WEI YUAN SEAFOOD BBQ
BAJA FRESH MEXICAN GRILL
WITH A PINCH OF SALT TANJONG KATONG
PASTA BOX CITYVIBE
PRIME CUT
FAT COW
CURRY CAFE THE CENTRAL
BROWNICE ICE CREAM
COLD STONE CREAMERY CITYLINK MALL
PIZZA HUT DOWNTOWN EAST
SUBWAY CLEMENTI MALL
YA KUN TOASTWICH HARBOURFRONT CENTRE
CALENDAR S CAKES
HONEYMOON DESSERT BUGIS JUNCTION
TSUI HANG VILLAGE RESTAURANT
HENG HENG PRAWN MEE SOUP
SOUP RESTAURANT UNITED SQUARE
OLD CHANG KEE GOLDEN SHOE
ISHI MURA NORTHPOINT
SEAFOOD KAMPONG
DULUKALA PERANAKAN RESTAURANT
DIAN XIAO ER MARINA SQUARE
CITY SATAY GHIM MOH
THE COASTAL SETTLEMENT
MA MAISON RESTAURANT BUGIS JUNCTION
PEPPER LUNCH HOUGANG MALL
SUFI
THE 3 BISTRO BAR
IKEA BISTRO ALEXANDRA
DELIFRANCE CAFE THOMSON MEDICAL CENTER
SUSAN CHAN FOOD
PRIMADELI TAMPINES ST 21
VEGSOGOOD
LUNAR CAFE RESORTS WORLD SENTOSA
DON PIE CLUB CHINA SQUARE
KFC 313 SOMERSET
NOVUS RESTAURANT BAR
THE TOUCAN IRISH PUB
PINLE SUNTEC
LOVING HUT PARKLANE
MINI STEAMBOAT DELIGHT PARKWAY SC
BLISS HAVEN MUFFINS
SOUP MASTER CLASSIC
GONG CHA BUKIT MERAH
CRYSTAL JADE KITCHEN TAKASHIMAYA SC
JI XIANG
MCDONALD S SHAW PLAZA
TOM KITCHEN
RAJ RESTAURANT SYED ALWI
FRESHLY BAKED BY LE BIJOUX
STRUMM S SPORTS BAR
EN FROST CAFE
OLD HONG KONG TASTE SERANGOON GARDEN
RANGOOLI WEST COAST
FERN TREE CAFE
MAK S PLACE
LEVEL33
THE COCOA TREES HARBOURFRONT CENTRE
ICE EDGE CAFE
YOGURT PLACE MARINA SQUARE
PAULANER BRAUHAUS
ICHIBAN SUSHI CHANGI CITY POINT
TAI DONG TEOCHEW BRAISED DUCK RICE
TCC THE CONNOISSEUR CONCERTO WISMA ATRIA
RISE MARINA BAY SANDS HOTEL
CEDELE RAFFLES CITY LEVEL 3
LE CUISSON
KFC BUKIT BATOK
KFC KALLANG STADIUM
CRAZY ELEPHANT
YAKITORI UMA
BOON TONG KEE WHAMPOA
DIAN XIAO ER CAUSEWAY POINT
QUIZNOS SUB ICON VILLAGE
KURU KURU HOTEL GRAND CENTRAL
PICK GRILL
TOMATO S
CHINA SQUARE FRIED FISH SOUP BLANCO COURT
THE BLUWATERS
TOM YUM GOONG
YUAN YUAN CLAYPOT RICE
WHARF
XIN SHENG NGOH HIANG PRAWN CRACKERS
SENG KEE CHAR SIEW DUCK RICE
QUEST FOOD HOUSE
HONG SENG FISH HEAD SEAFOOD UBI
ITACHO SUSHI CHANGI AIRPORT T3
NANDO S TANGLIN MALL
KASHMIR RACE COURSE ROAD
TONG SIEW
WESTERN BAR
THE LOBBY LOUNGE HOLIDAY INN ATRIUM
AJIMER SHARIF
YA KUN KAYA TOAST NGEE ANN CITY
CRYSTAL JADE LA MIAN XIAO LONG BAO GREAT WORLD CITY
YAN KEE NOODLE HOUSE MAXWELL FOOD CENTRE
FROLICK MILLENIA WALK
DECANTER
MALONES IRISH RESTAURANT BAR 313 SOMERSET
SWISSBAKE KING ALBERT PARK
BLUE DIAMOND RESTAURANT
SUBWAY LEISURE PARK KALLANG
TRACY JUICE CULTURE RAFFLES CITY
THE COFFEE BEAN TEA LEAF CENTURY SQUARE
POLLYPERRY BEDOK POINT
CHUN JI WANTAN MEE
BREADTALK TOAST BOX YEW TEE POINT
CHOCOELF CHOCOLATERIE
HOLLYWOOD CHINA BISTRO RESORTS WORLD SENTOSA
TANGERINE SPA CAFE
BISTRO DELIFRANCE TAMPINES MALL
TEUSCHER CHOCOLATES OF SWITZERLAND
CANOPY CAFE
DA PAOLO GASTRONOMIA RIVER VALLEY
OLD CHANG KEE BUKIT PANJANG PLAZA
KOI CAFE ILUMA BUGIS
SIMPLY SALADS
LITTLE RED SHOP
MAD NEST
PITSTOP CAFE
PROVENCE CAFE BAKERY ION ORCHARD
ANGIE THE CHOICE TIONG BAHRU
CHUM S
ROSRAIHANNA SOTO SATAY BEST
CROSSROADS CAFE
D PELANGI RESTAURANT TAMPINES
ROCHOR SOYA BEAN ALBERT CENTRE
OLD CHANG KEE TAKE 5 GOLDEN SHOE
WERNER S OVEN
PINK CANDY
NEW YORK NEW YORK JURONG POINT
LEUNG SANG HONG KONG PASTRIES JALAN MEMBINA
KFC TOA PAYOH LOR 1
GOOD MORNING NANYANG CAFE SEMBAWANG
CHEN FU JI SING S SENSATION RIVERSIDE POINT
